Vectors,Accent
"[-284.7379       76.94168      -8.35986      29.462357    -14.784722
    0.5099912   -22.656229    -19.562077    -16.826153     -6.55552
  -15.942773     -0.68083584  -12.712399     -5.584532    -12.694122
   -1.59495     -19.269453     -4.611652    -11.408437     -3.2549138
   -7.42417      -8.350996    -10.364244      3.004007     -6.8925104
   -3.768766     -3.1819398    -1.537324     -1.5858566    -5.0900187
    0.6176456    -4.5991316    -3.9072633    -2.0647829    -3.4551213
   -2.2698712    -3.1048248    -3.2092662    -2.1303766    -0.81529653]",Portuguese
"[-3.0994830e+02  8.4671173e+01 -1.9670698e+01  4.1343063e+01
 -4.9557095e+00  4.4684610e+00 -8.0316525e+00 -1.7970385e+01
 -9.9489727e+00 -3.2703462e+00 -9.6249924e+00  3.4244375e+00
 -7.1222216e-01  6.9888425e-01 -8.0590448e+00 -4.8732934e+00
 -8.6202087e+00  4.2204995e+00  2.6197782e+00 -1.2580223e-02
 -5.7543316e+00  3.1117947e+00 -6.3341579e+00 -1.4607213e-01
 -6.1187749e+00 -2.2062731e+00 -3.9127070e-01 -1.5543598e+00
 -4.0583191e+00  1.3395697e+00  2.6402044e+00  9.2679322e-01
  2.2239258e+00  2.8648621e-01 -1.4771029e+00 -4.6340880e-01
 -2.6054792e+00 -8.2780057e-01  7.8074448e-02  1.7311038e+00]",Portuguese
"[-3.1572250e+02  8.6968758e+01  1.7287977e+01  3.0953436e+01
 -3.2019317e+00  1.5127739e+01 -1.4547777e+01  9.1391158e-01
 -6.1446843e+00  7.1675676e-01 -5.1972303e+00  4.7652707e+00
 -1.1411075e+01  3.8921070e+00 -3.9281225e+00 -5.7254162e+00
 -6.1549501e+00 -1.4925702e-01 -5.1960001e+00 -4.4362149e+00
 -4.0653195e+00 -3.2635527e+00 -4.2483392e+00  8.4477764e-01
  2.5426885e-01  1.7191161e+00 -1.2601830e+00  3.8463941e-01
 -1.3424625e-01  2.0842612e+00  1.8480656e+00  1.5538394e+00
  3.7585795e-01 -9.1309768e-01 -2.0247903e+00  2.1626367e-01
  1.2385858e+00  2.6097110e-01  3.5722636e-02  1.3656521e+00]",Portuguese
"[-3.1410336e+02  9.2541954e+01  4.2268448e+00  4.9981102e+01
 -1.1427333e+00  7.6543546e+00 -3.1672554e+00  5.8439231e+00
 -1.1108527e+01  8.6638527e+00 -1.2528588e+01  4.8395896e+00
 -3.8893950e+00 -4.5959301e+00  7.8314400e-01 -2.4623345e-01
 -6.5121927e+00 -3.9698106e-01 -1.4677093e+00 -4.4242730e+00
 -2.2348565e-01 -1.0823888e+00 -3.1198862e+00  1.8325333e-01
 -3.2012484e+00 -1.4122274e+00 -1.7545071e+00 -2.7104833e+00
 -1.7980692e+00 -2.3118057e+00 -1.4083934e+00 -1.8021640e+00
  1.6872182e-01 -3.0834677e+00 -1.3048561e-01 -8.5017329e-01
 -1.4346416e+00 -4.5221392e-02 -1.3526280e+00 -1.2296277e+00]",Portuguese
"[-2.7248923e+02  8.9913429e+01 -1.9076484e+00  4.6065224e+01
  3.3966401e+00  5.7661057e+00  6.1454449e+00  6.4505510e+00
 -1.1837353e+01  9.8976479e+00 -9.3026295e+00  8.2252941e+00
 -2.2324243e+00  3.4062402e+00 -6.9795436e-01  7.7684965e+00
 -5.5543513e+00  6.1056132e+00 -7.1515322e-01  3.0648451e+00
 -1.7790613e-01 -5.0318140e-01 -4.2843041e+00 -4.0907526e-01
 -1.1168550e+00  1.1270646e+00  5.6082964e-01  2.1185970e+00
  3.0648587e+00  1.8785971e+00 -3.4042791e-02 -1.9122347e-01
  2.4678142e+00 -6.7137659e-01  1.8929268e-01 -1.1197596e+00
 -1.2395326e+00 -3.8787477e+00  1.5517111e+00 -1.5524085e+00]",Portuguese
"[-3.3027774e+02  9.0186600e+01 -2.2634733e+00  6.4187660e+01
 -4.0472870e+00  1.4263794e+01 -1.5378486e+00  7.6011662e+00
 -7.9800544e+00  2.1599295e+01 -1.2583154e+01  1.2615212e+01
  3.1497467e+00 -2.3841579e+00  1.4123230e+01 -6.5951328e+00
  5.1350207e+00  2.9191728e+00  7.4512541e-01  2.7277524e+00
 -5.2827649e+00  4.0576735e+00 -4.0821743e+00 -1.0047601e+00
  5.2470708e+00 -1.7515646e+00  1.3125906e+00 -1.4831829e-01
  1.5700012e+00 -1.6757343e+00 -9.5470870e-01  1.5499824e+00
 -3.6934214e+00 -5.5631375e-01 -3.1342735e+00 -3.4083598e+00
 -8.7376368e-01 -6.5881834e+00  1.9472006e-01 -3.0229096e+00]",Portuguese
"[-247.31232      84.31686      -6.8151855    36.135162      3.6437805
   10.9633       -7.575279      4.0282006   -17.312561      4.864019
  -16.157957      5.9038854    -7.423441      3.094566     -6.382101
    9.971255     -5.241235      4.7230816    -4.3344784     1.0922287
   -7.023013     -1.879239     -5.9316816     1.263426     -3.3727028
    1.178299      0.48292622    1.1906555    -1.4836683    -1.6174524
   -2.695129     -3.0441296    -1.8536698    -2.6041813    -1.4384638
   -4.418624     -1.3001419    -2.2094476    -0.88732964   -3.4068704 ]",Russian
"[-1.8453502e+02  9.6767670e+01 -2.1876166e+00  5.2060410e+01
 -9.0372591e+00  2.0658247e+01 -2.6706374e-01  9.4773960e+00
  6.0652676e+00  1.3523039e+01 -1.4732476e+00  1.4313384e+01
 -7.3626161e+00  1.4433297e+01  2.1354401e+00  3.0064754e+00
  4.8945942e+00  3.3946524e+00 -1.2774926e+00  5.1270061e+00
  2.2187338e+00  5.8822808e+00 -1.0863066e+00  2.8863246e+00
  1.7480326e-01  1.6779661e+00  2.7136767e+00  1.2876307e+00
 -4.4262254e-01  2.5406041e+00  1.0708954e+00 -1.0999274e+00
  8.9952910e-01 -6.4831561e-01  6.7568022e-01 -1.5625441e+00
 -1.2970442e-01 -8.8367987e-01 -3.6413056e-01 -3.6017123e-01]",Russian
"[-356.9124      115.20002      10.437034     37.59425     -13.400841
   -3.0997388   -17.19584      -8.374433    -17.344706     -4.1042457
  -17.42232     -11.139755     -7.4041586    -9.140814     -1.869321
  -10.133707     -5.393918     -5.2382245    -1.7267725    -6.8243732
   -3.902742     -2.5695188    -3.834001     -2.2013242    -3.1075196
   -3.6211355    -1.1949137    -4.248884     -2.4636872    -2.8296084
   -4.8819       -3.051197     -3.395828     -1.4229789    -1.6287411
   -0.58897144   -1.8342264    -1.6715854    -2.681728     -1.0268521 ]",Russian
"[-326.50006     118.371864     -6.600552     49.992943    -11.702752
    8.90487     -10.056154     -9.004181     -8.506814     -4.669673
   -9.425145     -8.868622      1.1481863   -10.986439      1.1733922
   -8.405748     -0.98449206   -3.6422157    -4.110938      2.5290697
   -7.7964       -0.7914505    -2.6330547    -1.9330691    -1.0688653
   -0.73261684   -3.009554     -3.504375     -0.37092456   -2.9453511
   -0.697794     -1.1073304    -1.2155222    -3.4288278    -5.814593
   -3.9820876    -3.5392063    -4.1905546    -2.7542841     1.0627482 ]",Russian
"[-3.8298111e+02  1.3495389e+02  1.9490572e+01  4.6208157e+01
  1.5393888e+01  1.8277197e+01  3.4010615e+00 -1.5820515e+00
  3.5510809e+00 -1.6675904e+00 -2.8094542e-01 -4.7645900e-01
 -6.4750714e+00  2.2178166e+00 -2.9756572e+00  2.9186797e+00
  5.2180586e+00 -3.7983801e+00  6.9016538e+00 -6.4840090e-01
  6.0025251e-01  2.7971594e+00  2.3110025e-01  3.6093649e-01
 -2.0127902e+00  1.5410589e+00 -4.7010016e-01 -4.2964611e+00
 -1.6016724e+00 -2.4843919e+00 -8.1128216e-01  3.1572685e-01
 -3.0861681e+00 -3.3424559e-01 -1.3964018e+00 -7.1904850e-01
 -7.0460594e-01 -1.4246285e+00 -5.4233831e-01 -1.2142105e+00]",Russian
"[-333.5351      118.4964        0.8169294    34.284084      6.7826486
    2.0010898   -20.433756    -12.1721525    -9.667749    -17.25336
   -8.718652      4.0871534    -4.7255664    -3.9644125    -4.055459
  -14.022453      2.683416     -7.2415285    -7.664773     -5.229198
   -9.727033     -5.241736     -3.8353834    -4.4797983    -7.648769
   -0.5322034    -2.3750384    -2.6978455    -1.0470378    -3.7257962
   -2.1822226    -2.0477285    -4.1462927    -5.4662614    -3.6629066
   -2.7665427    -2.8203213    -1.0641967    -0.97649103   -1.1598127 ]",Russian
"[-3.14469452e+02  1.29584274e+02 -1.91732273e+01  3.18765182e+01
 -1.47644072e+01  5.59712601e+00 -1.96728306e+01 -6.33669853e+00
 -9.08326340e+00 -1.32137985e+01 -6.29937744e+00 -5.27598619e+00
 -3.04131460e+00 -5.92877054e+00  2.08377481e+00 -7.90853310e+00
  3.89401746e+00 -9.04112756e-01 -3.12572718e+00 -2.87621665e+00
 -2.86918116e+00  4.14598376e-01 -5.55840302e+00 -1.75448418e-01
 -5.37117338e+00 -1.63231599e+00 -1.80385327e+00 -3.92067742e+00
 -1.57061291e+00 -1.67349803e+00  1.15195823e+00 -4.82201606e-01
  1.96893871e+00  4.00655699e+00  4.69780731e+00  5.46900463e+00
  4.20864153e+00  1.57847071e+00  8.29688907e-01 -1.00471601e-01]",Russian
"[-3.4748325e+02  1.3253960e+02 -2.6106548e+01  1.2937904e+01
  3.7618203e+00 -3.4228854e+00 -8.9022551e+00 -3.7798254e+00
 -1.6559280e+01 -1.5739945e+01 -7.1019216e+00 -1.4740407e+01
 -3.2338252e+00 -4.2152371e+00 -5.9640102e+00  2.2612667e+00
 -3.3950248e+00 -9.5606775e+00 -1.2820073e+00 -3.0935659e+00
 -5.3874326e+00 -2.7138882e+00 -1.6840863e+00 -1.4230366e+00
 -4.5478001e+00 -4.9663389e-01 -4.1228194e+00 -3.7752068e+00
 -1.7217605e+00 -3.0761776e+00  6.1768066e-02 -3.5202186e+00
 -1.8166492e+00 -1.4823358e+00 -2.9311266e+00 -1.6583171e+00
 -3.0607352e+00 -2.4925942e+00 -2.9444256e+00 -3.3550656e+00]",Russian
"[-3.0756256e+02  1.2537875e+02 -3.6487720e+01  2.8501547e+01
 -1.2997504e+01 -1.6322939e+01 -6.7901335e+00 -1.9605505e+01
 -1.3788688e+01 -2.8279951e+00 -7.7647943e+00 -6.6433887e+00
  2.6839259e-01 -9.4165506e+00  5.9662122e-01 -8.1789744e-01
 -8.4264812e+00 -2.6809647e+00 -6.4963651e+00 -4.9512362e+00
 -1.1577318e+00 -4.4551797e+00 -4.3116417e+00 -6.7382946e+00
 -6.9204178e+00 -1.1154709e-01 -2.2944379e+00 -4.0847101e+00
  2.7892613e-01 -6.3739300e-01 -3.5707636e+00 -3.4442246e+00
 -2.2222915e+00 -2.7213034e-01 -1.3356122e+00 -2.3169112e+00
 -1.7422278e+00 -2.8016424e+00 -1.2923145e+00 -1.1135610e+00]",Russian
"[-2.3070456e+02  1.0558015e+02  1.8162425e-01  4.5870979e+01
  5.2069273e+00  9.3600187e+00 -1.3105344e+00  7.5363207e+00
 -2.3078409e+01  2.0356354e+01 -1.8545496e+01  1.9135698e+01
 -9.3997822e+00  5.9164128e+00  2.2017107e+00  6.7284141e+00
 -7.9805059e+00  6.4554024e+00  1.9005134e+00 -2.3740558e-01
  1.9831272e+00  1.7143891e+00 -3.8276801e+00 -1.6237711e+00
 -1.7122738e+00  9.0157241e-01  1.3246379e+00 -1.6134661e+00
 -4.0015554e-01  1.6243316e+00  7.8514791e-01 -1.1786300e+00
  1.3589048e+00 -3.9647455e+00  1.4332657e-01 -3.1290796e+00
 -1.2972711e+00 -4.5092540e+00  4.0815864e+00  5.9069383e-01]",Russian
"[-2.00043671e+02  1.53123215e+02 -1.93982716e+01  1.44529085e+01
  1.55376091e+01  2.69385548e+01 -1.99255829e+01  7.78401613e+00
  8.37497902e+00 -4.98906076e-01  1.54871023e+00  5.55939388e+00
  1.23205400e+00  9.68455970e-01  2.56675363e+00  1.37942350e+00
  6.65720403e-01  1.09412193e+00  1.50119460e+00  2.52288890e+00
  5.32905340e-01  1.51020324e+00 -1.47374764e-01 -9.41641554e-02
 -1.05807006e+00  1.13347745e+00  2.85537267e+00  2.82035542e+00
  1.78662372e+00  2.94837169e-02  4.17091489e-01  5.02268136e-01
  1.18201911e+00  1.13884747e+00  6.50930345e-01  1.90371484e-01
  2.51976639e-01  5.88778496e-01 -9.90184247e-01 -4.48695868e-01]",Russian
"[-2.6442853e+02  9.6431305e+01  1.4809663e+01  3.1406042e+01
 -4.2175464e-02  4.1957393e+00 -1.1193082e+01 -3.6916800e+00
 -1.6234293e+01  1.3358595e+01 -8.1285715e+00  2.1510253e+00
 -5.0618739e+00  2.1294219e+00 -8.4276485e+00  3.0468972e+00
 -5.2954750e+00  4.4702182e+00 -4.0064249e+00 -3.2006291e-01
 -3.0630946e+00 -2.0326810e+00 -5.3088803e+00 -9.9556148e-01
 -2.8283222e+00  6.1802161e-01 -5.3560913e-01 -3.1395578e-01
 -5.1151222e-01 -4.4020036e-01 -1.3424209e+00 -2.5091481e+00
  3.8847905e-01 -4.7020718e-01  1.0908824e+00  8.1063116e-01
 -7.0292002e-01 -3.3096102e-01  1.2017959e+00  2.7781469e-01]",Russian
"[-2.3460883e+02  8.6928535e+01  4.3629975e+00  2.9361834e+01
 -1.6885645e+00  1.9198606e+01 -4.7858133e+00  1.2038029e+01
 -7.1428118e+00  1.7187021e+00 -5.4991164e+00  6.4735913e+00
 -8.3687372e+00  1.1498361e+01 -9.4059820e+00  4.8262401e+00
 -1.8263409e+00  7.3887877e+00  6.3829428e-01  6.3497629e+00
  1.5786338e-01 -2.9107779e-02  3.9914284e+00  6.0681767e+00
  3.0167253e+00  7.5828333e+00  2.4567327e+00  6.4067464e+00
  5.6453304e+00  6.1629491e+00  6.3649607e+00  4.1126652e+00
  3.8889093e+00  5.3898411e+00  3.5036027e+00  4.6503406e+00
  1.1853722e+00  4.8379520e-01 -3.2920465e+00 -5.7982194e-01]",Russian
"[-2.84716614e+02  1.23080376e+02  6.39268494e+00  4.58705406e+01
 -3.90525079e+00  1.39716825e+01 -1.04747324e+01 -2.66447616e+00
 -7.98752165e+00 -2.17321897e+00 -5.50269699e+00 -1.59909177e+00
 -1.74438640e-01 -6.00346327e+00  4.62705040e+00 -9.40445137e+00
  1.05267847e+00 -4.77838612e+00 -4.93549633e+00 -3.48733640e+00
 -3.88989496e+00 -2.14307070e+00 -5.69178915e+00 -6.08234525e-01
 -4.65162516e+00 -1.59508407e+00 -1.66195428e+00 -2.50439763e+00
 -1.76312923e+00 -9.28452790e-01 -7.41168439e-01 -1.09290469e+00
  1.22563682e-01 -7.80604899e-01 -1.01307774e+00 -2.36328554e+00
 -2.27172709e+00 -1.97798669e+00 -1.85683405e+00  1.72316089e-01]",Russian
"[-343.2871       98.72362       5.847312     46.65561       2.1735525
    8.124784      2.375783     -7.454186     -6.8954206    -3.3194344
    1.1794522    -3.5097458    -7.378118     10.728246     -7.9668174
    4.457644     -3.7827096     1.2269465    -0.7825207    -4.2403274
   -0.45489332    0.54128855   -5.3822727    -1.9208167    -3.823632
   -2.9714901    -5.1382585    -3.4878454    -4.6980314    -3.7947147
   -1.5888354    -3.6624708    -3.7466211    -2.2171752    -1.1895646
   -2.054668     -1.29021      -3.3357267    -1.1143608    -2.9824731 ]",Russian
"[-3.1129889e+02  1.1235411e+02  1.1935910e+01  3.2273163e+01
 -4.6480908e+00  9.3243580e+00 -8.7507782e+00  8.3655128e+00
 -4.4383112e-01  5.2342420e+00 -8.5266151e+00  5.1915321e+00
 -3.4414864e+00  1.8565784e+01 -1.7533366e-02  3.1159356e+00
 -2.6061854e+00  1.3904761e+00  9.4701838e-01 -3.7663606e-01
 -4.0965276e+00 -4.7865853e+00 -1.9528233e-01  5.8020693e-01
 -1.8560927e+00  4.3118533e-02 -4.6666679e+00 -1.2530299e+00
  5.7680905e-01 -6.4487499e-01 -9.7119910e-01  2.3636236e+00
  3.5284827e+00  5.8772535e+00  4.5449677e+00  5.2395754e+00
  9.1346388e+00  3.6206408e+00  5.9618587e+00  3.9971068e+00]",Russian
"[-3.5334790e+02  9.6360634e+01 -1.3616257e+01  5.8396526e+01
 -1.4450928e+01  1.8758915e+01 -1.1691428e+01  8.2452784e+00
 -3.6935598e-01  9.9743277e-01  6.6926932e+00 -1.1719651e+01
  4.3909140e+00 -3.7913613e+00  3.5064607e+00 -8.8272247e+00
  4.8246322e+00 -2.7996197e+00 -4.8129263e+00  3.6839228e+00
 -5.2733736e+00  3.1228850e+00 -6.2565966e+00  4.4825740e+00
 -3.0577266e+00  4.0514957e-02  2.6467206e+00 -2.9367547e+00
  4.8494940e+00 -3.2550403e-01  5.4402843e+00  2.3605952e-01
  3.9115081e+00  2.0133259e+00  8.1624067e-01  2.4333837e+00
 -1.1665376e+00  3.6735132e+00 -2.7476523e+00  4.4226426e-01]",Russian
"[-3.0439041e+02  9.2600258e+01  2.5728714e+01  4.8752380e+01
  2.0608717e+01  7.6499605e+00 -3.0495432e+01 -1.1508774e+01
 -2.9202199e+00  1.5096108e+00 -1.4222671e+01  7.4087939e+00
 -8.8162203e+00 -1.0522261e+00  1.3771476e+00 -6.8481746e+00
 -8.1037645e+00  3.8842363e+00 -9.7250814e+00 -2.6647666e-01
 -8.9116591e-01 -8.7536545e+00 -3.2834549e+00 -4.0647621e+00
 -1.0245998e+00 -2.6032400e+00  2.7522392e+00  1.3170042e+00
 -1.1912736e+00  5.7647924e+00 -9.0158552e-01  4.0145540e+00
  1.3501821e+00  6.7858915e+00  4.8758623e-01  5.5699525e+00
  3.0235717e+00  1.1521752e+00  1.9452173e+00  5.5924749e-01]",Russian
"[-2.7204471e+02  9.6098175e+01  1.2402291e+01  3.0281094e+01
  9.9527540e+00 -2.8618710e+00 -2.6636864e+01 -1.8070795e+01
 -9.5262947e+00  2.3553307e+00 -9.5462961e+00  7.4430990e+00
 -3.1527147e+00 -2.6540997e+00 -3.9182982e+00 -3.8819764e+00
 -9.7272902e+00  4.4269280e+00 -4.6996179e+00 -6.5564698e-01
 -2.5242586e+00  1.1888605e-01  1.8822252e+00  3.4582500e+00
  2.8258018e+00  5.6122127e+00  6.0614376e+00  6.2416725e+00
  8.1564493e+00  5.5320106e+00  5.3056302e+00  1.7597355e+00
  1.6104414e+00 -1.8199021e+00 -2.6740875e+00 -2.6761026e+00
 -4.0603414e+00  3.7627310e-01 -3.2492158e+00 -1.8767158e+00]",Russian
"[-2.3134915e+02  8.3152565e+01 -1.1206884e+01  1.4953532e+01
 -6.3979874e+00  3.0713608e+00 -1.6567692e+01 -4.9726357e+00
 -1.4303780e+01 -1.0151762e+01 -2.5342983e+01  2.0972411e-01
 -1.3423964e+01  1.6150295e+00 -1.1068521e+01 -5.8041005e+00
 -1.0139199e+01  2.3989246e+00 -5.9901338e+00 -3.0369973e+00
 -2.1433675e+00 -8.5654765e-01 -8.6319056e+00  6.1364186e-01
 -3.8737159e+00 -7.7705808e+00 -5.0349641e+00 -6.3473940e+00
 -9.1186295e+00 -2.5432014e+00 -2.9808075e+00 -7.3706925e-01
 -6.2015958e-02 -2.0619285e+00 -5.7813764e-01 -4.9576208e-01
 -3.1837363e+00 -2.8151867e+00 -1.5823870e+00 -1.5721881e+00]",Russian
"[-2.9628635e+02  1.1645883e+02  2.8724352e-01  3.8334755e+01
 -4.1437445e+00 -5.6206341e+00 -2.4978094e+01 -9.9394779e+00
  1.6283778e+00 -7.7440209e+00 -6.0587072e+00  1.4807894e+00
 -9.2805700e+00 -8.6200905e+00  2.9449162e-01 -1.4080134e+01
  8.4914893e-01 -4.1410441e+00 -4.5305519e+00  3.4724152e+00
 -4.8480821e+00 -3.5669460e+00 -3.8897700e+00 -9.4859385e-01
 -1.7221564e+00 -3.6780965e-01  1.3066515e+00 -1.2201035e+00
 -1.2676660e+00  8.5391539e-01 -1.4569186e+00 -1.5713822e+00
 -1.1380306e+00 -1.3910787e+00  1.4319969e+00 -7.6963878e-01
 -6.3285935e-01 -6.7193222e-01  5.7057875e-01  1.8836874e+00]",Russian
"[-2.69081421e+02  6.55208817e+01 -4.69265795e+00  4.13195686e+01
  1.79151130e+00  1.57956705e+01 -6.40336514e+00  1.41891775e+01
 -6.32646751e+00  1.30628595e+01 -1.28115854e+01  1.24789486e+01
 -2.65367961e+00  6.12122536e+00 -3.25453353e+00  1.34077559e+01
 -8.45380974e+00  7.28120041e+00 -1.16753376e+00  4.99484873e+00
 -4.48318672e+00  5.88842201e+00  3.22190106e-01  1.69345129e+00
  1.23318756e+00  2.88208222e+00  9.08453405e-01  3.13447332e+00
 -4.79890108e-02  2.84925294e+00 -4.44264650e-01  1.40673304e+00
  2.67709076e-01  3.89066815e-01  4.91209686e-01 -2.25607663e-01
  1.38923275e+00  8.75771716e-02  1.92821324e-01 -1.46380175e-04]",Russian
"[-2.6834677e+02  9.7253708e+01 -9.8210278e+00  2.4112638e+01
 -2.4022738e+01  5.3787208e+00 -2.6254217e+01  1.5102720e+00
 -8.0791054e+00 -7.8078809e+00 -7.5485630e+00  5.5649018e+00
 -8.1013470e+00 -1.5097680e+00 -6.8901186e+00  7.9361701e+00
 -1.4056556e+01 -1.7045113e+00 -1.4352912e+00  3.4102005e-01
 -6.3143039e+00 -7.8665994e-02 -6.1224923e+00  7.1755201e-01
 -3.2662420e+00 -2.3723352e+00 -1.6161708e+00 -6.5381801e-01
  1.5067281e-01 -1.5533734e-02 -5.3441849e+00  3.5214205e+00
 -4.4582987e+00  1.6392338e-01  2.7083259e+00 -1.8081889e-01
  2.5442469e+00  3.3538089e+00  1.2147610e-01  4.2969360e+00]",Russian
"[-3.27358215e+02  1.15988014e+02 -1.64059811e+01  4.78681984e+01
  3.75553846e+00  5.39870119e+00  9.79847240e+00 -1.16634417e+00
  2.82744312e+00 -7.99878263e+00  1.55056739e+00  9.79114771e-02
  4.09603739e+00 -2.06679082e+00  6.92829013e-01  1.41105719e+01
 -3.18573523e+00  7.39677572e+00  1.02767115e+01 -3.11053801e+00
  4.81319284e+00  2.70471120e+00  8.87953997e-01  9.98208821e-01
 -7.14034289e-02 -2.38232195e-01  1.33467162e+00  3.61114812e+00
  8.93691331e-02  3.11165571e+00  1.38455522e+00 -1.57488239e+00
  1.22784758e+00 -7.85931170e-01  1.90858483e+00  3.10263276e+00
  5.37848890e-01  4.88907456e-01 -1.19211805e+00 -1.74387002e+00]",Russian
"[-309.65002      93.666664    -26.597788     46.18838       0.8526921
   -1.0711836   -10.1291485   -22.772627    -27.27177      -2.8275142
  -10.719608     -6.69021     -12.655013     -6.17793     -12.474999
   -2.4523356    -8.276514      2.00951      -8.814029     -4.5121145
  -13.45822      -2.8046107    -7.1760383    -9.728986     -1.2836514
   -4.5759954    -5.5253057    -0.72136647   -2.4291892    -2.7736726
   -2.3388836    -1.573307     -3.541882     -2.3799138    -1.9475639
   -4.356104     -1.446204     -1.5334637     1.2627523    -2.103553  ]",Russian
"[-2.54652328e+02  5.43703766e+01  2.59576535e+00  2.90092354e+01
  4.54247427e+00 -3.15116048e+00 -2.79683552e+01 -6.32737303e+00
 -1.62575760e+01 -1.54664671e+00 -1.12338915e+01  5.88184214e+00
 -2.53712635e+01 -1.07476139e+00 -1.35155687e+01 -7.39902067e+00
 -1.03276672e+01 -2.17443109e+00 -1.19980631e+01 -4.16100562e-01
 -1.21086016e+01 -5.63515091e+00 -3.09589934e+00 -9.96259987e-01
 -2.20760012e+00  3.76277828e+00 -1.72979251e-01  6.28086090e+00
 -6.24119639e-01 -3.86052561e+00  1.05896533e+00  1.50529444e-01
  2.32491946e+00  4.57024240e+00 -1.59756601e+00 -2.82499939e-01
 -2.27493453e+00  1.81750745e-01 -4.50287533e+00 -1.95783329e+00]",Russian
"[-3.15779022e+02  9.17407532e+01  6.51264429e+00  2.39986191e+01
  6.94438410e+00 -2.61374340e+01 -2.63838844e+01 -8.50711986e-02
 -1.37009001e+01 -9.58779907e+00 -1.58807640e+01 -4.58460951e+00
 -2.09125633e+01 -2.98900223e+00 -1.29210691e+01 -9.58542442e+00
 -1.18868341e+01 -1.10036373e+01 -3.82183099e+00 -1.30913515e+01
 -8.51842213e+00 -8.69197941e+00 -8.83652973e+00 -2.63403082e+00
 -6.36952496e+00 -7.53545344e-01 -5.20597601e+00  2.72574973e+00
 -7.63658810e+00  3.95837998e+00 -4.85330391e+00  3.89426684e+00
  4.10102345e-02  1.63578427e+00 -7.11317956e-01  2.55468035e+00
 -7.05407485e-02  3.72884989e-01 -1.65091944e+00  1.39900422e+00]",Russian
"[-248.87538      82.37062       4.3485494    31.581451     -2.270938
   11.426402    -11.375822      8.448243    -15.946372      6.74133
  -10.58731       2.7073436   -15.916705     -0.6009195   -10.396948
    3.944073    -10.754829      1.1973281    -3.8202596    -0.6640066
   -4.364133     -2.8049438    -7.933448     -3.2691593    -6.3193836
    0.91858995   -3.752849     -0.28989884   -3.8162029    -4.1036053
   -2.0694296    -0.7516599    -3.3753457    -2.9364934    -3.3647532
   -3.8713274    -3.2061293    -3.329917     -1.9581829    -1.1391022 ]",Russian
"[-251.2763       82.8084       13.1470785    29.986        -5.640723
    1.610835    -13.941557      6.3489323   -22.551846     -2.2113774
   -9.037403     -2.780951    -14.48884       6.2846975   -10.923776
    5.393711     -2.5791337    -3.2434797   -12.216066     -1.0766829
   -6.5575953    -2.724488     -9.410431     -0.31585994   -3.9937592
    1.503875     -7.353066     -2.5293994    -6.9032965    -2.0746322
   -0.7579681    -3.7932317    -7.653901     -4.7820354    -3.8915024
   -1.1106452    -2.6411018    -4.202463     -3.8284867    -3.6745548 ]",Russian
"[-3.6984375e+02  6.6135139e+01 -1.6833050e+01  3.0061384e+01
 -4.2687712e+00 -1.2561860e+01 -4.4963913e+00 -4.5879488e+00
 -2.7610058e+01  3.3337920e+00 -1.5358952e+01  5.1828880e+00
 -1.2019190e+01  2.3207065e-01 -6.8119168e+00  5.7229638e-01
 -1.2805789e+01 -3.5618308e+00 -8.8552752e+00 -8.0955782e+00
 -2.1151900e+00 -6.7264724e+00 -9.1619473e+00 -1.8277564e+00
 -3.8516529e+00 -4.3234572e+00 -1.0608537e+00 -2.6643589e+00
 -9.7318977e-01 -5.1207128e+00 -3.5328722e+00  5.1886749e-01
 -4.3627748e+00 -3.9897613e-02 -1.2027391e+00  1.1429420e+00
 -2.1109006e+00 -6.6858554e+00 -1.3857251e+00  7.9708105e-01]",Russian
